train_loss,train_acc,epoch,step,val_loss,val_acc
0.6225578188896179,0.699999988079071,0,0,,
1.2166332006454468,0.4000000059604645,0,1,,
1.9298028945922852,0.5,0,2,,
0.8933655619621277,0.5,0,3,,
0.7523279786109924,0.6000000238418579,0,4,,
0.6623229384422302,0.5,0,5,,
0.8702662587165833,0.4000000059604645,0,6,,
,,0,6,1.3822180032730103,0.5
0.5899214148521423,0.699999988079071,1,7,,
0.71588534116745,0.699999988079071,1,8,,
0.664021909236908,0.699999988079071,1,9,,
0.5677380561828613,0.800000011920929,1,10,,
0.7912073135375977,0.4000000059604645,1,11,,
0.984616756439209,0.4000000059604645,1,12,,
0.5933471918106079,0.800000011920929,1,13,,
,,1,13,1.6101877689361572,0.5
0.5971046686172485,0.6000000238418579,2,14,,
0.7234334349632263,0.5,2,15,,
0.6606568694114685,0.800000011920929,2,16,,
0.8775035738945007,0.4000000059604645,2,17,,
0.7069360017776489,0.30000001192092896,2,18,,
0.5737952589988708,0.800000011920929,2,19,,
0.6063055396080017,0.800000011920929,2,20,,
,,2,20,1.46224844455719,0.5
0.6118186116218567,0.699999988079071,3,21,,
0.7228991389274597,0.6000000238418579,3,22,,
0.5984730124473572,0.699999988079071,3,23,,
0.6486619710922241,0.6000000238418579,3,24,,
0.8741129040718079,0.4000000059604645,3,25,,
0.9675866961479187,0.30000001192092896,3,26,,
0.5589125752449036,0.800000011920929,3,27,,
,,3,27,2.206249475479126,0.5
0.6168649792671204,0.699999988079071,4,28,,
0.4268520474433899,1.0,4,29,,
0.7539758086204529,0.4000000059604645,4,30,,
0.653203547000885,0.5,4,31,,
0.6428167223930359,0.5,4,32,,
0.613240659236908,0.6000000238418579,4,33,,
0.4654502868652344,0.800000011920929,4,34,,
,,4,34,2.963312864303589,0.5
0.5110217928886414,0.8999999761581421,5,35,,
0.5352982878684998,0.699999988079071,5,36,,
0.46809783577919006,0.8999999761581421,5,37,,
0.3896220624446869,0.8999999761581421,5,38,,
0.6472424268722534,0.699999988079071,5,39,,
0.28518471121788025,1.0,5,40,,
0.2773471772670746,0.8999999761581421,5,41,,
,,5,41,5.08024787902832,0.5
0.40757113695144653,0.699999988079071,6,42,,
0.6923454403877258,0.800000011920929,6,43,,
0.366669625043869,0.8999999761581421,6,44,,
0.29901814460754395,0.800000011920929,6,45,,
0.15495578944683075,1.0,6,46,,
0.24740533530712128,0.8999999761581421,6,47,,
0.3426862359046936,0.8999999761581421,6,48,,
,,6,48,7.972395896911621,0.5
0.4515160024166107,0.800000011920929,7,49,,
0.199427530169487,1.0,7,50,,
0.332809180021286,0.8999999761581421,7,51,,
0.09601984173059464,1.0,7,52,,
0.3679361641407013,0.8999999761581421,7,53,,
0.13481204211711884,1.0,7,54,,
0.6814484596252441,0.800000011920929,7,55,,
,,7,55,4.279228687286377,0.5
0.3099484145641327,0.800000011920929,8,56,,
0.24311721324920654,0.800000011920929,8,57,,
0.27149873971939087,0.800000011920929,8,58,,
0.15461774170398712,0.8999999761581421,8,59,,
0.4504472315311432,0.8999999761581421,8,60,,
0.15916717052459717,0.8999999761581421,8,61,,
0.24040155112743378,0.8999999761581421,8,62,,
,,8,62,3.0526115894317627,0.5
0.5203379988670349,0.800000011920929,9,63,,
0.25818178057670593,0.8999999761581421,9,64,,
0.47612354159355164,0.699999988079071,9,65,,
0.27579277753829956,0.8999999761581421,9,66,,
0.3436335027217865,0.8999999761581421,9,67,,
0.6865145564079285,0.800000011920929,9,68,,
0.130264014005661,1.0,9,69,,
,,9,69,6.599032402038574,0.46666666865348816
0.34775039553642273,0.800000011920929,10,70,,
0.33298972249031067,0.8999999761581421,10,71,,
0.948258101940155,0.699999988079071,10,72,,
0.2521350085735321,0.8999999761581421,10,73,,
0.16891418397426605,0.8999999761581421,10,74,,
0.5237784385681152,0.699999988079071,10,75,,
0.12450064718723297,1.0,10,76,,
,,10,76,1.3617041110992432,0.5666666626930237
0.21787242591381073,0.8999999761581421,11,77,,
0.38800108432769775,0.800000011920929,11,78,,
0.15349258482456207,1.0,11,79,,
0.3063642084598541,0.800000011920929,11,80,,
0.22283783555030823,0.8999999761581421,11,81,,
